rms,mean,std,variance,max,min,peak_to_peak,kurtosis,crest_factor,dominant_frequency,spectral_energy,label
0.269168,0.019537,0.268458,0.07207,0.925115,-0.627843,1.552959,2.663914,3.436949,48.83,0.055702,ANOMALY
0.264155,0.016301,0.263652,0.069512,0.837975,-0.647007,1.484982,2.435566,3.172286,48.83,0.053473,ANOMALY
0.281309,0.025832,0.280121,0.078468,1.017427,-0.595707,1.613135,2.951809,3.616756,48.83,0.057999,ANOMALY
0.272312,0.019075,0.271643,0.07379,0.981479,-0.620969,1.602448,2.542527,3.604244,48.83,0.055183,ANOMALY
0.714718,0.147407,0.699351,0.489092,2.470767,-1.32078,3.791547,3.188963,3.456983,48.83,0.354408,POSSIBLE FAULT
0.644994,0.104225,0.636518,0.405155,2.141553,-1.276111,3.417663,2.718691,3.320265,48.83,0.306131,POSSIBLE FAULT
0.657457,0.106868,0.648713,0.420829,2.366467,-1.425775,3.792242,2.872755,3.599427,48.83,0.322865,POSSIBLE FAULT
0.66364,0.125823,0.651603,0.424586,2.301499,-1.386092,3.687591,2.85608,3.467996,48.83,0.33113,POSSIBLE FAULT
0.688992,0.117449,0.678907,0.460915,2.708415,-1.349207,4.057622,3.261566,3.930983,48.83,0.337036,POSSIBLE FAULT
0.637685,0.093676,0.630767,0.397867,2.124602,-1.445185,3.569787,2.666653,3.331743,48.83,0.29467,POSSIBLE FAULT
0.676623,0.128727,0.664265,0.441248,2.329138,-1.343479,3.672616,2.831313,3.442297,48.83,0.330345,POSSIBLE FAULT
0.719073,0.137927,0.705721,0.498042,2.591474,-1.314285,3.905759,3.322041,3.603908,48.83,0.409837,POSSIBLE FAULT
0.625144,0.092775,0.618221,0.382197,2.003014,-1.311023,3.314037,2.59453,3.204087,48.83,0.294158,POSSIBLE FAULT
0.684885,0.119389,0.674399,0.454814,2.441359,-1.335149,3.776508,3.050842,3.564624,48.83,0.323129,POSSIBLE FAULT
0.651876,0.107572,0.642939,0.41337,2.367389,-1.259659,3.627048,2.896226,3.631658,48.83,0.307804,POSSIBLE FAULT
0.664099,0.112952,0.654423,0.428269,2.355039,-1.332556,3.687595,3.015689,3.546219,48.83,0.323348,POSSIBLE FAULT
0.618575,0.089761,0.612028,0.374578,1.868401,-1.311837,3.180238,2.540958,3.020491,48.83,0.276296,POSSIBLE FAULT
0.624351,0.092686,0.617433,0.381223,2.08983,-1.225067,3.314898,2.492948,3.347206,48.83,0.280324,POSSIBLE FAULT
0.668005,0.117371,0.657613,0.432454,2.35449,-1.317059,3.671549,2.913379,3.524661,48.83,0.321911,POSSIBLE FAULT
0.714153,0.150189,0.698181,0.487457,2.491758,-1.426788,3.918546,2.863202,3.489111,48.83,0.358718,POSSIBLE FAULT
0.636199,0.093024,0.629361,0.396095,2.062245,-1.289555,3.351799,2.661323,3.241511,48.83,0.30395,POSSIBLE FAULT
0.627206,0.093449,0.620206,0.384655,2.021405,-1.322911,3.344316,2.699992,3.222871,48.83,0.28679,POSSIBLE FAULT
0.709359,0.13704,0.695996,0.484411,2.569704,-1.473504,4.043208,3.336936,3.62257,48.83,0.360518,POSSIBLE FAULT
0.690783,0.12483,0.679411,0.461599,2.4135,-1.458163,3.871662,2.912109,3.49386,48.83,0.349844,POSSIBLE FAULT
0.678481,0.119245,0.66792,0.446117,2.516426,-1.221847,3.738274,3.097038,3.708914,48.83,0.315686,POSSIBLE FAULT
0.719048,0.148334,0.703581,0.495027,2.604403,-1.323911,3.928313,3.302594,3.622016,48.83,0.369894,POSSIBLE FAULT
0.665148,0.116026,0.65495,0.428959,2.171439,-1.353322,3.524761,2.812302,3.264597,48.83,0.329941,POSSIBLE FAULT
0.623401,0.091154,0.616701,0.38032,2.065293,-1.36258,3.427873,2.637567,3.312947,48.83,0.294011,POSSIBLE FAULT
0.693345,0.13577,0.679922,0.462294,2.359635,-1.33605,3.695685,2.952217,3.403263,48.83,0.367736,POSSIBLE FAULT
0.662896,0.117277,0.65244,0.425677,2.326047,-1.292033,3.61808,2.861282,3.508916,48.83,0.32172,POSSIBLE FAULT
0.671862,0.115089,0.661931,0.438153,2.242248,-1.406669,3.648917,2.949004,3.337364,48.83,0.342899,POSSIBLE FAULT
0.702148,0.130988,0.689822,0.475854,2.532231,-1.458664,3.990895,3.31599,3.606406,48.83,0.35348,POSSIBLE FAULT
0.64231,0.095713,0.635139,0.403401,2.030622,-1.284793,3.315415,2.653652,3.161434,48.83,0.297932,POSSIBLE FAULT
0.664778,0.112706,0.655155,0.429228,2.309174,-1.296334,3.605508,2.80797,3.4736,48.83,0.322471,POSSIBLE FAULT
0.642854,0.097276,0.635451,0.403798,2.214415,-1.418984,3.633399,2.655217,3.444664,48.83,0.314409,POSSIBLE FAULT
0.636159,0.098223,0.62853,0.39505,2.315613,-1.246945,3.562558,2.78009,3.639992,48.83,0.302914,POSSIBLE FAULT
0.695997,0.129545,0.683835,0.467631,2.443719,-1.366758,3.810478,3.100623,3.511104,48.83,0.358789,POSSIBLE FAULT
0.641898,0.103268,0.633537,0.401369,2.070205,-1.215909,3.286115,2.545662,3.22513,48.83,0.302176,POSSIBLE FAULT
0.633846,0.092922,0.626998,0.393127,2.17249,-1.367147,3.539637,2.793657,3.427471,48.83,0.306705,POSSIBLE FAULT
0.714563,0.151315,0.698359,0.487705,2.383527,-1.459968,3.843495,2.994604,3.335642,48.83,0.363023,POSSIBLE FAULT
0.64254,0.10069,0.634601,0.402719,2.269055,-1.269551,3.538606,2.784003,3.531385,48.83,0.31152,POSSIBLE FAULT
0.624958,0.093925,0.61786,0.381751,2.089482,-1.321106,3.410588,2.766157,3.343395,48.83,0.284612,POSSIBLE FAULT
0.720606,0.156135,0.703488,0.494895,2.554671,-1.425465,3.980136,3.083396,3.545171,48.83,0.378405,POSSIBLE FAULT
0.661615,0.107447,0.652832,0.42619,2.425606,-1.352524,3.77813,3.044537,3.666188,48.83,0.324791,POSSIBLE FAULT
0.71858,0.142502,0.704309,0.49605,2.66374,-1.337449,4.001189,3.391438,3.706949,48.83,0.363895,POSSIBLE FAULT
0.671982,0.12165,0.660879,0.436762,2.260625,-1.263792,3.524417,2.90533,3.364112,48.83,0.34443,POSSIBLE FAULT
0.671871,0.118883,0.66127,0.437278,2.372999,-1.388237,3.761236,2.893145,3.531926,48.83,0.332961,POSSIBLE FAULT
0.626527,0.089962,0.620035,0.384443,2.110528,-1.347167,3.457696,2.657501,3.368614,48.83,0.284491,POSSIBLE FAULT
0.624951,0.095949,0.617542,0.381358,2.243501,-1.285047,3.528548,2.641679,3.589881,48.83,0.293888,POSSIBLE FAULT
0.676902,0.111113,0.66772,0.44585,2.57474,-1.316328,3.891068,3.130482,3.803713,48.83,0.333732,POSSIBLE FAULT
0.648283,0.102665,0.640102,0.409731,2.145529,-1.271805,3.417334,2.802025,3.309555,48.83,0.313275,POSSIBLE FAULT
0.664331,0.127185,0.652043,0.42516,2.295141,-1.29032,3.585462,3.023023,3.454814,48.83,0.342539,POSSIBLE FAULT
0.672575,0.131197,0.659655,0.435145,2.490228,-1.358327,3.848554,2.94864,3.702526,48.83,0.317679,POSSIBLE FAULT
0.679724,0.118827,0.669257,0.447905,2.291465,-1.288525,3.57999,2.906319,3.371169,48.83,0.351601,POSSIBLE FAULT
0.670794,0.113232,0.661168,0.437143,2.299022,-1.29429,3.593312,2.946203,3.427315,48.83,0.337389,POSSIBLE FAULT
0.66703,0.11136,0.657669,0.432528,2.46241,-1.38046,3.84287,2.862684,3.691602,48.83,0.330992,POSSIBLE FAULT
0.709436,0.134014,0.696663,0.485339,2.572599,-1.305765,3.878364,3.103388,3.626261,48.83,0.378088,POSSIBLE FAULT
0.705352,0.146855,0.689895,0.475955,2.581756,-1.42821,4.009966,3.07659,3.660238,48.83,0.366199,POSSIBLE FAULT
0.647187,0.096534,0.639947,0.409533,2.187687,-1.34141,3.529097,2.718638,3.380299,48.83,0.305984,POSSIBLE FAULT
0.625249,0.090917,0.618603,0.38267,2.046153,-1.442592,3.488745,2.714196,3.272542,48.83,0.291143,POSSIBLE FAULT
0.67265,0.11213,0.663238,0.439885,2.289428,-1.250911,3.540339,3.005296,3.403595,48.83,0.320413,POSSIBLE FAULT
0.683472,0.1238,0.672166,0.451808,2.408125,-1.323108,3.731233,2.901562,3.52337,48.83,0.334561,POSSIBLE FAULT
0.700385,0.127093,0.688758,0.474387,2.427381,-1.255764,3.683145,2.885802,3.465779,48.83,0.358561,POSSIBLE FAULT
0.664999,0.113342,0.655269,0.429377,2.421781,-1.383895,3.805676,2.955348,3.641783,48.83,0.317526,POSSIBLE FAULT
0.647647,0.103597,0.639308,0.408714,2.249718,-1.293106,3.542824,2.852227,3.473679,48.83,0.315358,POSSIBLE FAULT
0.669026,0.117177,0.658685,0.433865,2.445873,-1.317361,3.763234,2.949314,3.655872,48.83,0.331163,POSSIBLE FAULT
0.722797,0.138389,0.709425,0.503283,2.643733,-1.383803,4.027536,3.310562,3.657644,48.83,0.370161,POSSIBLE FAULT
0.677045,0.118958,0.666512,0.444239,2.427489,-1.356152,3.783641,3.041776,3.585418,48.83,0.345751,POSSIBLE FAULT
0.637011,0.097613,0.629488,0.396255,1.923977,-1.410595,3.334572,2.535575,3.020319,48.83,0.297804,POSSIBLE FAULT
0.63892,0.099207,0.631171,0.398376,2.016002,-1.266486,3.282488,2.610752,3.155329,48.83,0.297548,POSSIBLE FAULT
0.703397,0.134227,0.690471,0.476751,2.548178,-1.212144,3.760322,3.211201,3.622673,48.83,0.360165,POSSIBLE FAULT
0.627823,0.096629,0.620342,0.384824,2.245239,-1.293654,3.538893,2.736136,3.57623,48.83,0.28969,POSSIBLE FAULT
0.719887,0.140094,0.706123,0.49861,2.506034,-1.321595,3.827629,3.329501,3.481151,48.83,0.389904,POSSIBLE FAULT
0.662363,0.119376,0.651517,0.424474,2.426238,-1.312138,3.738376,2.754242,3.663001,48.83,0.330265,POSSIBLE FAULT
0.697078,0.129007,0.685036,0.469275,2.564097,-1.335005,3.899102,3.167918,3.678352,48.83,0.358617,POSSIBLE FAULT
0.62247,0.081688,0.617087,0.380797,2.012607,-1.348403,3.36101,2.486365,3.233256,48.83,0.284876,POSSIBLE FAULT
0.71899,0.145992,0.704012,0.495633,2.579409,-1.361185,3.940594,3.231518,3.587543,48.83,0.375827,POSSIBLE FAULT
0.625535,0.080355,0.620352,0.384837,2.094885,-1.306093,3.400978,2.52808,3.348951,48.83,0.299393,POSSIBLE FAULT
0.622257,0.081464,0.616901,0.380567,2.227701,-1.344206,3.571907,2.583277,3.580034,48.83,0.29019,POSSIBLE FAULT
0.709015,0.131757,0.696665,0.485342,2.499897,-1.287929,3.787827,3.146667,3.525875,48.83,0.359897,POSSIBLE FAULT
0.700128,0.145164,0.684913,0.469106,2.313928,-1.356961,3.67089,2.85325,3.305009,48.83,0.337919,POSSIBLE FAULT
0.690879,0.140872,0.676365,0.457469,2.441536,-1.260971,3.702507,3.049782,3.533955,48.83,0.349836,POSSIBLE FAULT
0.65304,0.122054,0.641532,0.411564,2.322855,-1.29484,3.617695,2.886106,3.556988,48.83,0.318052,POSSIBLE FAULT
0.631157,0.091365,0.624509,0.390012,2.074418,-1.304158,3.378576,2.67549,3.28669,48.83,0.292335,POSSIBLE FAULT
0.625172,0.092445,0.618299,0.382293,2.150117,-1.421796,3.571913,2.797811,3.439242,48.83,0.295644,POSSIBLE FAULT
0.67868,0.136209,0.664871,0.442053,2.44119,-1.388033,3.829224,2.907269,3.59697,48.83,0.340417,POSSIBLE FAULT
0.627363,0.094879,0.620148,0.384583,2.169538,-1.31591,3.485448,2.63286,3.458183,48.83,0.293678,POSSIBLE FAULT
0.730894,0.151142,0.715096,0.511362,2.745056,-1.283416,4.028471,3.349437,3.755751,48.83,0.388113,POSSIBLE FAULT
0.640359,0.100421,0.632436,0.399976,2.108565,-1.265341,3.373906,2.746305,3.292784,48.83,0.303696,POSSIBLE FAULT
0.636093,0.096704,0.628699,0.395263,2.214252,-1.295146,3.509398,2.816662,3.481019,48.83,0.294439,POSSIBLE FAULT
0.718326,0.157018,0.700954,0.491337,2.702525,-1.338574,4.041099,3.120678,3.762256,48.83,0.36979,POSSIBLE FAULT
0.695142,0.13463,0.681981,0.465098,2.38072,-1.40636,3.78708,2.980147,3.424794,48.83,0.353494,POSSIBLE FAULT
0.661519,0.1093,0.652427,0.425661,2.176188,-1.39248,3.568668,2.714394,3.289684,48.83,0.32369,POSSIBLE FAULT
0.706048,0.128518,0.694253,0.481987,2.419712,-1.465584,3.885296,3.201571,3.42712,48.83,0.36335,POSSIBLE FAULT
0.696983,0.138161,0.683152,0.466696,2.769359,-1.310444,4.079802,3.261429,3.973353,48.83,0.338241,POSSIBLE FAULT
0.712538,0.144724,0.697686,0.486766,2.600506,-1.314945,3.915451,3.322638,3.649637,48.83,0.377739,POSSIBLE FAULT
0.688324,0.126239,0.676649,0.457854,2.376414,-1.306559,3.682973,3.019587,3.452463,48.83,0.33791,POSSIBLE FAULT
0.702613,0.127757,0.690901,0.477344,2.605671,-1.280959,3.88663,3.320921,3.708543,48.83,0.368884,POSSIBLE FAULT
0.733944,0.1552,0.717347,0.514587,2.612854,-1.373227,3.986081,3.323014,3.560019,48.83,0.397576,POSSIBLE FAULT
0.730871,0.158787,0.713413,0.508959,2.615989,-1.301255,3.917244,3.179119,3.579277,48.83,0.379096,POSSIBLE FAULT
0.653586,0.097113,0.646331,0.417744,2.361725,-1.285542,3.647267,2.847713,3.613488,48.83,0.31631,POSSIBLE FAULT
0.752348,0.162378,0.734616,0.539661,2.583281,-1.390125,3.973406,3.26653,3.433626,48.83,0.39968,POSSIBLE FAULT
0.710824,0.134402,0.698002,0.487207,2.554484,-1.291486,3.84597,3.394212,3.593695,48.83,0.3886,POSSIBLE FAULT
0.669627,0.110882,0.660383,0.436105,2.245156,-1.429417,3.674573,2.900519,3.352846,48.83,0.336895,POSSIBLE FAULT
0.659546,0.108359,0.650584,0.42326,2.289497,-1.299525,3.589022,2.882883,3.47132,48.83,0.319493,POSSIBLE FAULT
0.696458,0.126978,0.684785,0.468931,2.49526,-1.338833,3.834093,3.079908,3.582785,48.83,0.359634,POSSIBLE FAULT
0.69838,0.140081,0.684187,0.468112,2.629517,-1.362664,3.99218,3.127194,3.765167,48.83,0.331344,POSSIBLE FAULT
0.703479,0.13135,0.691108,0.47763,2.489407,-1.37397,3.863377,3.25379,3.538707,48.83,0.35878,POSSIBLE FAULT
0.644184,0.097634,0.636743,0.405441,2.507179,-1.316248,3.823426,2.987599,3.89202,48.83,0.302945,POSSIBLE FAULT
0.675839,0.120287,0.665048,0.442289,2.328909,-1.344732,3.673641,2.962783,3.445954,48.83,0.323853,POSSIBLE FAULT
0.632301,0.083023,0.626826,0.392911,2.140322,-1.403007,3.543329,2.64186,3.384975,48.83,0.294723,POSSIBLE FAULT
0.656505,0.110712,0.647103,0.418742,2.258714,-1.349381,3.608095,2.796747,3.440511,48.83,0.32281,POSSIBLE FAULT
0.652399,0.100883,0.644552,0.415447,2.333985,-1.294889,3.628874,2.916704,3.577541,48.83,0.309254,POSSIBLE FAULT
0.715807,0.139256,0.702131,0.492987,2.559937,-1.435076,3.995014,3.174579,3.576296,48.83,0.379142,POSSIBLE FAULT
0.671948,0.114339,0.662149,0.438441,2.289654,-1.340801,3.630455,2.939664,3.407488,48.83,0.332504,POSSIBLE FAULT
0.671661,0.117118,0.661371,0.437411,2.445072,-1.310331,3.755403,3.067927,3.640339,48.83,0.342635,POSSIBLE FAULT
0.663438,0.108171,0.65456,0.428449,2.317922,-1.337049,3.654971,2.899056,3.493805,48.83,0.314179,POSSIBLE FAULT
0.654947,0.112348,0.645239,0.416333,2.361991,-1.308489,3.670479,2.867189,3.606385,48.83,0.319228,POSSIBLE FAULT
0.686856,0.130354,0.674374,0.45478,2.395274,-1.301158,3.696431,3.13533,3.487299,48.83,0.332016,POSSIBLE FAULT
0.694167,0.132946,0.681317,0.464193,2.578228,-1.214696,3.792924,3.062748,3.714131,48.83,0.336515,POSSIBLE FAULT
0.679455,0.119788,0.668812,0.447309,2.301344,-1.364234,3.665577,2.878606,3.387045,48.83,0.335814,POSSIBLE FAULT
0.711473,0.137478,0.698064,0.487294,2.608237,-1.271641,3.879878,3.407686,3.665968,48.83,0.363359,POSSIBLE FAULT
0.700743,0.132543,0.688094,0.473473,2.506381,-1.450234,3.956614,3.218117,3.576747,48.83,0.347003,POSSIBLE FAULT
0.636106,0.091941,0.629426,0.396178,2.141198,-1.285927,3.427125,2.803849,3.366102,48.83,0.303197,POSSIBLE FAULT
0.674262,0.113421,0.664654,0.441765,2.470383,-1.328586,3.798968,2.984909,3.663833,48.83,0.348312,POSSIBLE FAULT
0.62663,0.087683,0.620465,0.384977,2.014435,-1.271921,3.286355,2.550304,3.214709,48.83,0.289945,POSSIBLE FAULT
0.625093,0.085694,0.619191,0.383398,2.189415,-1.397423,3.586838,2.719479,3.502542,48.83,0.288673,POSSIBLE FAULT
0.687619,0.143108,0.672562,0.45234,2.427809,-1.362235,3.790044,3.039892,3.530748,48.83,0.353642,POSSIBLE FAULT
0.711997,0.144542,0.697171,0.486047,2.557996,-1.368962,3.926958,3.272741,3.592706,48.83,0.371179,POSSIBLE FAULT
0.706074,0.136336,0.692786,0.479953,2.516507,-1.37645,3.892957,3.298729,3.564083,48.83,0.344021,POSSIBLE FAULT
0.71161,0.141228,0.697455,0.486443,2.515376,-1.346737,3.862113,3.271429,3.534769,48.83,0.355861,POSSIBLE FAULT
0.628885,0.099149,0.62102,0.385666,2.165923,-1.307686,3.473609,2.637101,3.444069,48.83,0.286638,POSSIBLE FAULT
0.671644,0.115047,0.661717,0.43787,2.274673,-1.31612,3.590793,2.941046,3.386725,48.83,0.327755,POSSIBLE FAULT
0.643537,0.098801,0.635907,0.404378,2.331807,-1.259084,3.590891,2.867147,3.623423,48.83,0.299496,POSSIBLE FAULT
0.679789,0.122549,0.668651,0.447095,2.257985,-1.282401,3.540386,2.85772,3.321598,48.83,0.342421,POSSIBLE FAULT
0.722932,0.154944,0.706133,0.498624,2.606799,-1.262129,3.868928,3.248655,3.605868,48.83,0.384382,POSSIBLE FAULT
0.636653,0.10097,0.628595,0.395132,2.144792,-1.277726,3.422518,2.698978,3.368856,48.83,0.313201,POSSIBLE FAULT
0.672896,0.121932,0.661756,0.437921,2.29227,-1.326236,3.618505,2.989149,3.406575,48.83,0.334821,POSSIBLE FAULT
0.707771,0.144134,0.692939,0.480165,2.554743,-1.295785,3.850528,3.263212,3.609563,48.83,0.370045,POSSIBLE FAULT
0.636078,0.090836,0.629559,0.396345,2.133612,-1.268314,3.401926,2.454908,3.354322,48.83,0.295401,POSSIBLE FAULT
0.730676,0.146317,0.715876,0.512479,2.661881,-1.360398,4.022279,3.28801,3.643038,48.83,0.37884,POSSIBLE FAULT
0.657191,0.10208,0.649215,0.42148,2.231971,-1.332396,3.564367,2.871906,3.396227,48.83,0.314589,POSSIBLE FAULT
0.624647,0.08837,0.618364,0.382374,1.92698,-1.316597,3.243577,2.532789,3.08491,48.83,0.29496,POSSIBLE FAULT
0.635454,0.093106,0.628596,0.395133,2.0171,-1.330302,3.347402,2.600832,3.174266,48.83,0.30485,POSSIBLE FAULT
0.714451,0.138904,0.700817,0.491145,2.577064,-1.329126,3.90619,3.180738,3.607058,48.83,0.377402,POSSIBLE FAULT
0.642528,0.098457,0.634939,0.403148,2.138192,-1.288686,3.426878,2.65338,3.327782,48.83,0.304051,POSSIBLE FAULT
0.717441,0.137458,0.704149,0.495826,2.526201,-1.319373,3.845574,3.28016,3.521129,48.83,0.378218,POSSIBLE FAULT
0.710704,0.129906,0.69873,0.488224,2.583686,-1.313694,3.89738,3.242312,3.635392,48.83,0.35585,POSSIBLE FAULT
0.682198,0.129215,0.669849,0.448698,2.298755,-1.332398,3.631153,2.98258,3.369631,48.83,0.339316,POSSIBLE FAULT
0.627923,0.093549,0.620915,0.385536,2.074501,-1.292677,3.367178,2.62569,3.303752,48.83,0.293169,POSSIBLE FAULT
0.666307,0.116387,0.656063,0.430419,2.260179,-1.259072,3.519251,2.837481,3.392098,48.83,0.309621,POSSIBLE FAULT
0.669937,0.123974,0.658366,0.433446,2.299043,-1.313329,3.612373,2.88387,3.431733,48.83,0.337553,POSSIBLE FAULT
0.688729,0.131578,0.676044,0.457035,2.506985,-1.302814,3.809799,2.881183,3.640016,48.83,0.34104,POSSIBLE FAULT
0.657274,0.10479,0.648867,0.421028,2.289531,-1.315106,3.604638,2.835382,3.483376,48.83,0.327399,POSSIBLE FAULT
0.727675,0.142388,0.713608,0.509237,2.625042,-1.309772,3.934814,3.364953,3.607437,48.83,0.39435,POSSIBLE FAULT
0.690393,0.115715,0.680627,0.463253,2.333263,-1.312043,3.645306,3.155078,3.379614,48.83,0.362905,POSSIBLE FAULT
0.665093,0.113192,0.65539,0.429536,2.344573,-1.336027,3.6806,2.87497,3.525179,48.83,0.319783,POSSIBLE FAULT
0.686452,0.130708,0.673893,0.454132,2.449987,-1.342975,3.792962,3.046477,3.569057,48.83,0.349374,POSSIBLE FAULT
0.626033,0.097448,0.618402,0.382421,2.156601,-1.256404,3.413004,2.693803,3.444868,48.83,0.287484,POSSIBLE FAULT
0.630472,0.100116,0.622472,0.387471,2.154248,-1.368275,3.522522,2.743724,3.416883,48.83,0.297914,POSSIBLE FAULT
0.717783,0.141964,0.703604,0.495059,2.588728,-1.401569,3.990297,3.249867,3.606559,48.83,0.38716,POSSIBLE FAULT
0.643256,0.093873,0.636369,0.404966,2.199747,-1.277324,3.477071,2.628081,3.419709,48.83,0.311816,POSSIBLE FAULT
0.627318,0.094267,0.620195,0.384642,2.030227,-1.370248,3.400475,2.52299,3.23636,48.83,0.280699,POSSIBLE FAULT
0.640863,0.098309,0.633277,0.40104,2.087556,-1.371468,3.459024,2.813649,3.257416,48.83,0.313815,POSSIBLE FAULT
0.702346,0.125503,0.691042,0.477539,2.425894,-1.332021,3.757915,3.461157,3.453986,48.83,0.35972,POSSIBLE FAULT
0.713615,0.151529,0.697341,0.486285,2.473064,-1.364388,3.837452,3.147158,3.465545,48.83,0.369915,POSSIBLE FAULT
0.735414,0.152689,0.719389,0.51752,2.434991,-1.352486,3.787477,3.194842,3.311046,48.83,0.40396,POSSIBLE FAULT
0.7074,0.142807,0.692835,0.48002,2.582483,-1.318354,3.900836,3.236547,3.65067,48.83,0.366041,POSSIBLE FAULT
0.624546,0.083705,0.618911,0.383051,2.058564,-1.354812,3.413376,2.465701,3.296097,48.83,0.289403,POSSIBLE FAULT
0.65167,0.105587,0.643059,0.413525,2.239371,-1.337203,3.576574,2.821987,3.436358,48.83,0.303656,POSSIBLE FAULT
0.638485,0.097081,0.631061,0.398238,2.083811,-1.283558,3.367369,2.649842,3.263682,48.83,0.313578,POSSIBLE FAULT
0.627036,0.094158,0.619926,0.384308,2.066555,-1.342544,3.409099,2.626629,3.295753,48.83,0.29564,POSSIBLE FAULT
0.694908,0.139416,0.680779,0.463461,2.497747,-1.475077,3.972824,3.176445,3.594354,48.83,0.360214,POSSIBLE FAULT
0.655003,0.108876,0.64589,0.417174,2.05124,-1.376597,3.427837,2.767357,3.131652,48.83,0.306186,POSSIBLE FAULT
0.717721,0.152151,0.701408,0.491973,2.664664,-1.31679,3.981454,3.204764,3.712674,48.83,0.380373,POSSIBLE FAULT
0.661709,0.118193,0.651068,0.42389,2.375699,-1.267117,3.642817,2.906394,3.590246,48.83,0.3144,POSSIBLE FAULT
0.697223,0.137376,0.683555,0.467247,2.61589,-1.361677,3.977567,2.947944,3.751872,48.83,0.340774,POSSIBLE FAULT
0.63867,0.099891,0.63081,0.397921,2.200719,-1.453528,3.654248,2.731919,3.445787,48.83,0.29431,POSSIBLE FAULT
0.689947,0.137271,0.676154,0.457184,2.485372,-1.37645,3.861822,2.916378,3.602265,48.83,0.328622,POSSIBLE FAULT
0.619955,0.092671,0.61299,0.375757,2.079321,-1.315994,3.395315,2.649172,3.353985,48.83,0.285532,POSSIBLE FAULT
0.616592,0.080289,0.611342,0.373739,2.09488,-1.412328,3.507208,2.564477,3.397514,48.83,0.28166,POSSIBLE FAULT
0.747747,0.160348,0.730352,0.533414,2.665525,-1.341475,4.007,3.341335,3.564742,48.83,0.390743,POSSIBLE FAULT
0.722518,0.138996,0.709022,0.502712,2.640377,-1.338978,3.979354,3.231084,3.654411,48.83,0.370857,POSSIBLE FAULT
0.705817,0.127724,0.694165,0.481864,2.442849,-1.412634,3.855483,3.13106,3.461022,48.83,0.338071,POSSIBLE FAULT
0.721518,0.145632,0.706668,0.49938,2.511672,-1.253597,3.76527,3.233468,3.481093,48.83,0.373311,POSSIBLE FAULT
0.65648,0.11778,0.645828,0.417094,2.369866,-1.365477,3.735343,2.850189,3.609959,48.83,0.30985,POSSIBLE FAULT
0.640397,0.098676,0.632749,0.400371,2.169809,-1.391299,3.561108,2.622854,3.388225,48.83,0.30072,POSSIBLE FAULT
0.691843,0.129066,0.679698,0.461989,2.345309,-1.358341,3.70365,3.127535,3.389942,48.83,0.331168,POSSIBLE FAULT
0.626442,0.09396,0.619355,0.3836,2.060292,-1.352182,3.412473,2.52193,3.288881,48.83,0.286668,POSSIBLE FAULT
0.708992,0.140634,0.694904,0.482892,2.608564,-1.336895,3.945459,3.143602,3.679255,48.83,0.366383,POSSIBLE FAULT
0.657479,0.115404,0.647272,0.418961,2.147531,-1.362342,3.509873,2.643813,3.26631,48.83,0.311378,POSSIBLE FAULT
0.642625,0.09637,0.635358,0.40368,1.964351,-1.445,3.409352,2.603448,3.056761,48.83,0.309736,POSSIBLE FAULT
0.637884,0.105555,0.62909,0.395755,2.159924,-1.385821,3.545745,2.630931,3.386073,48.83,0.30318,POSSIBLE FAULT
0.645093,0.111892,0.635315,0.403626,2.261774,-1.319768,3.581543,2.893414,3.506119,48.83,0.30532,POSSIBLE FAULT
0.64934,0.097433,0.641988,0.412149,2.162103,-1.399802,3.561905,2.824128,3.329694,48.83,0.306857,POSSIBLE FAULT
0.6877,0.126865,0.675896,0.456836,2.459047,-1.295495,3.754542,2.927476,3.575758,48.83,0.336406,POSSIBLE FAULT
0.730273,0.145625,0.715605,0.512091,2.550012,-1.347039,3.897051,3.379983,3.491863,48.83,0.390554,POSSIBLE FAULT
0.694775,0.122135,0.683956,0.467796,2.377726,-1.364149,3.741875,3.173722,3.422294,48.83,0.338088,POSSIBLE FAULT
0.68761,0.122462,0.676617,0.45781,2.553426,-1.316799,3.870226,3.237052,3.713482,48.83,0.345881,POSSIBLE FAULT
0.708357,0.147998,0.692724,0.479866,2.505567,-1.32086,3.826427,3.123052,3.537154,48.83,0.368674,POSSIBLE FAULT
0.649668,0.095042,0.642679,0.413036,2.198563,-1.279076,3.477639,2.710927,3.384132,48.83,0.307114,POSSIBLE FAULT
0.647134,0.096735,0.639863,0.409425,2.04232,-1.325085,3.367405,2.650788,3.155947,48.83,0.309321,POSSIBLE FAULT
0.656133,0.10538,0.647616,0.419406,2.229036,-1.318873,3.547909,2.864242,3.397229,48.83,0.319875,POSSIBLE FAULT
0.675999,0.120411,0.665189,0.442476,2.328731,-1.350534,3.679265,2.900573,3.444873,48.83,0.33517,POSSIBLE FAULT
0.623835,0.080797,0.618581,0.382642,2.123375,-1.398187,3.521562,2.566962,3.403743,48.83,0.286727,POSSIBLE FAULT
0.690194,0.118628,0.679923,0.462296,2.594848,-1.385307,3.980155,3.190588,3.75959,48.83,0.345062,POSSIBLE FAULT
0.65225,0.099785,0.644572,0.415473,2.24807,-1.308189,3.556259,2.833787,3.446639,48.83,0.327328,POSSIBLE FAULT
0.635096,0.092454,0.62833,0.394799,2.037777,-1.28936,3.327138,2.68805,3.208614,48.83,0.303853,POSSIBLE FAULT
